"source_city","source_country","source_lat","source_lon","target_city","target_country","target_lat","target_lon","target_region"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Cozumel","Mexico",20.5223999023438,-86.9255981445312,"C. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Daytona Beach","United States",29.179899,-81.058098,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Dallas","United States",32.8470993041992,-96.8517990112305,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Dayton","United States",39.902400970459,-84.2193984985352,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Washington","United States",38.8521,-77.037697,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Denver","United States",39.861698150635,-104.672996521,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Dallas-Fort Worth","United States",32.896800994873,-97.0380020141602,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Dothan","United States",31.3213005065918,-85.4496002197266,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Des Moines","United States",41.5340003967285,-93.6631011962891,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Detroit","United States",42.2123985290527,-83.353401184082,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Dublin","Ireland",53.4212989807129,-6.27007007598877,"N. Europe"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Duesseldorf","Germany",51.2895011901855,6.76677989959717,"W. Europe"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Panama City","United States",30.0695991516,-85.5754013062,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"El Paso","United States",31.80719948,-106.3779984,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Evansville","United States",38.0369987488,-87.5324020386,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"New Bern","United States",35.0730018616,-77.0429000854,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Newark","United States",40.6925010681152,-74.168701171875,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Key West","United States",24.57579994,-81.68890381,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Fayetteville","United States",36.0051002502441,-94.1700973510742,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Rome","Italy",41.7994,12.5949,"S. Europe"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Fort Lauderdale","United States",26.1972999573,-80.1707000732,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Flint","United States",42.9654006958008,-83.7435989379883,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Frankfurt","Germany",50.0333333,8.5705556,"W. Europe"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Fort Smith","United States",35.3366012573242,-94.3674011230469,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Fort Wayne","United States",40.97850037,-85.19509888,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Guadalajara","Mexico",20.5217990875244,-103.310997009277,"C. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Gainesville","United States",29.6900997162,-82.2717971802,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Gulfport","United States",30.4073009490967,-89.0700988769531,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Green Bay","United States",44.4850997924805,-88.1296005249023,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Killeen","United States",31.067199707,-97.8289031982,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Grand Rapids","United States",42.88079834,-85.52279663,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Greensboro","United States",36.0978012084961,-79.9373016357422,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Greenville","United States",34.8956985474,-82.2189025879,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Columbus Mississippi","United States",33.4502983093,-88.5914001465,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Houston","United States",29.9843997955322,-95.3414001464844,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"White Plains","United States",41.0670013427734,-73.7076034545898,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Huntsville","United States",34.637199401855,-86.775100708008,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Washington","United States",38.8521,-77.037697,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Houston","United States",29.9843997955322,-95.3414001464844,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Wichita","United States",37.6498985290527,-97.4330978393555,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Wilmington","United States",34.2705993652344,-77.9026031494141,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Indianapolis","United States",39.7173,-86.294403,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Jackson","United States",32.3111991882,-90.0758972168,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Jacksonville","United States",34.9169006348,-92.1496963501,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"New York","United States",40.77719879,-73.87259674,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Las Vegas","United States",36.2361984253,-115.033996582,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Los Angeles","United States",33.94250107,-118.4079971,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Lexington KY","United States",38.0364990234375,-84.6059036254883,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Lafayette","United States",30.20529938,-91.98760223,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"New York","United States",40.77719879,-73.87259674,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"London","United Kingdom",51.874698638916,-0.368333011865616,"N. Europe"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Little Rock","United States",34.7294006348,-92.2242965698,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Madrid","Spain",40.2941017150879,-3.72382998466492,"S. Europe"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Manchester","United Kingdom",53.3536987304688,-2.27495002746582,"N. Europe"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Kansas City","United States",39.2976,-94.713898,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Orlando","United States",28.545499801636,-81.332901000977,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Harrisburg","United States",40.1935005188,-76.7633972168,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Chicago","United States",41.7859992980957,-87.7524032592773,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Memphis","United States",35.0424003601074,-89.9766998291016,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Mexico City","Mexico",19.4363,-99.072098,"C. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"MONTGOMERY","United States",32.30059814,-86.39399719,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Manchester NH","United States",42.9325981140137,-71.4356994628906,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Miami","United States",25.7931995391846,-80.2906036376953,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Milwaukee","United States",42.9472007751465,-87.896598815918,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Melbourne","United States",28.1028003692627,-80.6453018188477,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Moline","United States",41.4485015869141,-90.5074996948242,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Monroe","United States",32.5108985900879,-92.0376968383789,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Mobile","United States",30.6268005371,-88.0680999756,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Madison","United States",43.1399002075195,-89.3375015258789,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Minneapolis","United States",44.8819999695,-93.2218017578,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"New Orleans","United States",29.82530022,-90.03500366,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Monterrey","Mexico",25.8656005859375,-100.236999511719,"C. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Munich","Germany",48.353801727295,11.786100387573,"W. Europe"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Myrtle Beach","United States",33.6796989441,-78.9282989502,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Jacksonville NC","United States",34.8292007446,-77.6120986938,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Oklahoma City","United States",35.414699554443,-97.386596679688,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Omaha","United States",41.3031997680664,-95.8940963745117,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Chicago","United States",41.7859992980957,-87.7524032592773,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Norfolk","United States",36.8945999145508,-76.2012023925781,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"West Palm Beach","United States",26.59300041,-80.08509827,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Portland","United States",45.58869934,-122.5979996,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Newport News","United States",37.13190079,-76.49299622,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Philadelphia","United States",40.08190155,-75.01059723,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Phoenix","United States",33.4342994689941,-112.012001037598,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Peoria","United States",40.6641998291,-89.6932983398,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Pittsburgh","United States",40.49150085,-80.23290253,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Pensacola","United States",30.35269928,-87.31860352,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Providence","United States",41.7326011657715,-71.4204025268555,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Portland","United States",45.58869934,-122.5979996,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Raleigh-durham","United States",35.8776016235352,-78.7874984741211,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Richmond","United States",37.505199432373,-77.3197021484375,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Roanoke VA","United States",37.3255004883,-79.975402832,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Rochester","United States",43.1189002990723,-77.6724014282227,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Fort Myers","United States",26.58659935,-81.8632965088,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"San Diego","United States",32.69919968,-117.2149963,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"San Antonio","United States",29.5337009429932,-98.4698028564453,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Savannah","United States",32.12760162,-81.20210266,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"South Bend","United States",41.7086982727051,-86.3172988891602,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Louisville","United States",38.2280006409,-85.6636962891,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Seattle","United States",47.4490013122559,-122.30899810791,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"San Francisco","United States",37.6189994812012,-122.375,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Springfield","United States",39.84410095,-89.67790222,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Shreveport","United States",32.4466018676758,-93.8255996704102,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"San Jose","United States",37.3625984191895,-121.929000854492,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"San Jose Del Cabo","Mexico",23.1518001556396,-109.721000671387,"C. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"San Juan","Puerto Rico",18.4568004608154,-66.0980987548828,"Caribbean"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Salt Lake City","United States",40.7883987426758,-111.977996826172,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Sacramento","United States",38.55390167,-121.2979965,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Santa Ana","United States",33.67570114,-117.8679962,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Sarasota","United States",27.3953990936279,-82.5543975830078,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"St. Louis","United States",38.7486991882324,-90.370002746582,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Stuttgart","Germany",48.6898994446,9.22196006775,"W. Europe"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"St. Thomas","Virgin Islands",18.3372993469238,-64.9733963012695,"Caribbean"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Syracuse","United States",43.111198425293,-76.1063003540039,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Tallahassee","United States",30.3964996337891,-84.3503036499023,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Tampa","United States",27.9755001068115,-82.533203125,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"BRISTOL","United States",36.4752006530762,-82.4074020385742,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Tulsa","United States",36.1983985900879,-95.8880996704102,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Tucson","United States",32.1665000916,-110.883003235,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Knoxville","United States",35.81100082,-83.9940033,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Valdosta","United States",30.9678001404,-83.1930007935,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Valparaiso","United States",30.4832,-86.525398,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Bentonville","United States",36.281898,-94.306801,"N. America"
"Paris","France",48.9693984985352,2.44139003753662,"Abuja","Nigeria",9.00679016113281,7.26316976547241,"W. Africa"
"Paris","France",48.9693984985352,2.44139003753662,"Algier","Algeria",36.6910018920898,3.21540999412537,"N. Africa"
"Paris","France",48.9693984985352,2.44139003753662,"Amsterdam","Netherlands",52.3086013794,4.76388978958,"W. Europe"
"Paris","France",48.9693984985352,2.44139003753662,"Mulhouse","France",47.59,7.5291667,"W. Europe"
"Paris","France",48.9693984985352,2.44139003753662,"Casablanca","Morocco",33.3675003051758,-7.58997011184692,"N. Africa"
"Paris","France",48.9693984985352,2.44139003753662,"Douala","Cameroon",4.0060801506,9.71947956085,"Mid. Africa"
"Paris","France",48.9693984985352,2.44139003753662,"Buenos Aires","Argentina",-34.5592,-58.4156,"S. America"
"Paris","France",48.9693984985352,2.44139003753662,"Niamey","Niger",13.481499671936,2.18360996246338,"W. Africa"
"Paris","France",48.9693984985352,2.44139003753662,"Punta Cana","Dominican Republic",18.5673999786,-68.3634033203,"Caribbean"
"Paris","France",48.9693984985352,2.44139003753662,"Monrovia","Liberia",6.28906011581421,-10.7587003707886,"W. Africa"
"Frankfurt","Germany",50.0333333,8.5705556,"Amsterdam","Netherlands",52.3086013794,4.76388978958,"W. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"Atlanta","United States",33.6366996765137,-84.4281005859375,"N. America"
"Frankfurt","Germany",50.0333333,8.5705556,"Detroit","United States",42.2123985290527,-83.353401184082,"N. America"
"Frankfurt","Germany",50.0333333,8.5705556,"New York","United States",40.77719879,-73.87259674,"N. America"
"Istanbul","Turkey",40.9768981934,28.8145999908,"Amsterdam","Netherlands",52.3086013794,4.76388978958,"W. Europe"
"New York","United States",40.77719879,-73.87259674,"Amsterdam","Netherlands",52.3086013794,4.76388978958,"W. Europe"
"New York","United States",40.77719879,-73.87259674,"Atlanta","United States",33.6366996765137,-84.4281005859375,"N. America"
"New York","United States",40.77719879,-73.87259674,"Barcelona","Spain",41.297100067139,2.0784599781036,"S. Europe"
"New York","United States",40.77719879,-73.87259674,"Brussels","Belgium",50.9014015198,4.48443984985,"W. Europe"
"New York","United States",40.77719879,-73.87259674,"Dublin","Ireland",53.4212989807129,-6.27007007598877,"N. Europe"
"New York","United States",40.77719879,-73.87259674,"Frankfurt","Germany",50.0333333,8.5705556,"W. Europe"
"New York","United States",40.77719879,-73.87259674,"London","United Kingdom",51.874698638916,-0.368333011865616,"N. Europe"
"New York","United States",40.77719879,-73.87259674,"Madrid","Spain",40.2941017150879,-3.72382998466492,"S. Europe"
"New York","United States",40.77719879,-73.87259674,"New Orleans","United States",29.82530022,-90.03500366,"N. America"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Amsterdam","Netherlands",52.3086013794,4.76388978958,"W. Europe"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Rotterdam","Netherlands",51.956902,4.43722,"W. Europe"
"New York","United States",40.77719879,-73.87259674,"Atlanta","United States",33.6366996765137,-84.4281005859375,"N. America"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Amsterdam","Netherlands",52.3086013794,4.76388978958,"W. Europe"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Atlanta","United States",33.6366996765137,-84.4281005859375,"N. America"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Boston","United States",42.36429977,-71.00520325,"N. America"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Detroit","United States",42.2123985290527,-83.353401184082,"N. America"
"London","United Kingdom",51.874698638916,-0.368333011865616,"New York","United States",40.77719879,-73.87259674,"N. America"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Minneapolis","United States",44.8819999695,-93.2218017578,"N. America"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Seattle","United States",47.4490013122559,-122.30899810791,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Atlanta","United States",33.6366996765137,-84.4281005859375,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Amsterdam","Netherlands",52.3086013794,4.76388978958,"W. Europe"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Atlanta","United States",33.6366996765137,-84.4281005859375,"N. America"
"Beijing","China",40.0801010131836,116.584999084473,"Amsterdam","Netherlands",52.3086013794,4.76388978958,"W. Europe"
"Shanghai","China",31.1979007720947,121.335998535156,"Amsterdam","Netherlands",52.3086013794,4.76388978958,"W. Europe"
"Moscow","Russia",55.972599,37.4146,"Amsterdam","Netherlands",52.3086013794,4.76388978958,"W. Europe"
"Paris","France",48.9693984985352,2.44139003753662,"Malta","Malta",35.857498,14.4775,"S. Europe"
"Moscow","Russia",55.972599,37.4146,"Malta","Malta",35.857498,14.4775,"S. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"Malta","Malta",35.857498,14.4775,"S. Europe"
"Istanbul","Turkey",40.9768981934,28.8145999908,"Malta","Malta",35.857498,14.4775,"S. Europe"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Malta","Malta",35.857498,14.4775,"S. Europe"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Malta","Malta",35.857498,14.4775,"S. Europe"
"Paris","France",48.9693984985352,2.44139003753662,"Malta","Malta",35.857498,14.4775,"S. Europe"
"Istanbul","Turkey",40.9768981934,28.8145999908,"Malta","Malta",35.857498,14.4775,"S. Europe"
"Moscow","Russia",55.972599,37.4146,"Malta","Malta",35.857498,14.4775,"S. Europe"
"Beijing","China",40.0801010131836,116.584999084473,"Xingyi","China",25.0863888889,104.959444444,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Anshun","China",26.2605555556,105.873333333,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Baotou","China",40.560001373291,109.997001647949,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Bijie","China",27.267066,105.472097,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Guangzhou","China",23.3924007415771,113.299003601074,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Chifeng","China",42.2350006103516,118.907997131348,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Changzhi","China",36.247501,113.125999,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Chongqing","China",29.7192001342773,106.641998291016,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Changcha","China",28.1891994476,113.220001221,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Chengdu","China",30.5785007476807,103.946998596191,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Changzhou","China",31.919701,119.778999,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Datong","China",40.060299,113.482002,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Dongsheng","China",39.49,109.861388889,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Yan'an","China",36.636902,109.554001,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Hohhot","China",40.851398468,111.823997498,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Hailar","China",49.2050018311,119.824996948,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Ulanhot","China",46.195333,122.008333,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Harbin","China",45.6234016418457,126.25,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Zhoushan","China",29.9342002869,122.361999512,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Qingyang","China",35.799702,107.602997,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Quzhou","China",28.965799,118.899002,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Nanchang","China",28.8649997711182,115.900001525879,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Lianyungang","China",34.571667,118.873611,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Linyi","China",35.0461006164551,118.412002563477,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Qiqihar","China",47.2396011352539,123.917999267578,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Ninbo","China",29.8267002105713,121.46199798584,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Nanyang","China",32.980801,112.614998,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Shanghai","China",31.1979007720947,121.335998535156,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Shenzhen","China",22.6392993927002,113.810997009277,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Yulin","China",38.35971,109.590927,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Wenzhou","China",27.9122009277344,120.851997375488,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Wuhai","China",39.7934,106.7993,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Xiangfan","China",32.1506,112.291,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Xilinhot","China",43.915599822998,115.963996887207,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Xiamen","China",24.5440006256104,118.127998352051,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Zhanjiang","China",21.214399,110.358002,"E. Asia"
"Shanghai","China",31.1979007720947,121.335998535156,"Beijing","China",40.0801010131836,116.584999084473,"E. Asia"
"Shanghai","China",31.1979007720947,121.335998535156,"Shijiazhuang","China",38.2807006835938,114.696998596191,"E. Asia"
"Paris","France",48.9693984985352,2.44139003753662,"Nairobi","Kenya",-1.32172000408173,36.8148002624512,"E. Africa"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Nairobi","Kenya",-1.32172000408173,36.8148002624512,"E. Africa"
"Moscow","Russia",55.972599,37.4146,"Dubai","United Arab Emirates",25.2527999878,55.3643989563,"W. Asia"
"Moscow","Russia",55.972599,37.4146,"Bishkek","Kyrgyzstan",43.0612983704,74.4776000977,"C. Asia"
"Moscow","Russia",55.972599,37.4146,"Osh","Kyrgyzstan",40.6090011597,72.793296814,"C. Asia"
"Paris","France",48.9693984985352,2.44139003753662,"Rome","Italy",41.7994,12.5949,"S. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"Geneva","Switzerland",46.2380981445312,6.10895013809204,"W. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"Kuwait","Kuwait",29.2266006469727,47.9688987731934,"W. Asia"
"Istanbul","Turkey",40.9768981934,28.8145999908,"Kuwait","Kuwait",29.2266006469727,47.9688987731934,"W. Asia"
"New York","United States",40.77719879,-73.87259674,"Kuwait","Kuwait",29.2266006469727,47.9688987731934,"W. Asia"
"New York","United States",40.77719879,-73.87259674,"London","United Kingdom",51.874698638916,-0.368333011865616,"N. Europe"
"London","United Kingdom",51.874698638916,-0.368333011865616,"New York","United States",40.77719879,-73.87259674,"N. America"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Kuwait","Kuwait",29.2266006469727,47.9688987731934,"W. Asia"
"Istanbul","Turkey",40.9768981934,28.8145999908,"Kuwait","Kuwait",29.2266006469727,47.9688987731934,"W. Asia"
"New York","United States",40.77719879,-73.87259674,"Georgetown","Cayman Islands",19.2928009033,-81.3576965332,"Caribbean"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Georgetown","Cayman Islands",19.2928009033,-81.3576965332,"Caribbean"
"Shanghai","China",31.1979007720947,121.335998535156,"Kunming","China",25.1019444,102.9291667,"E. Asia"
"Paris","France",48.9693984985352,2.44139003753662,"Casablanca","Morocco",33.3675003051758,-7.58997011184692,"N. Africa"
"Frankfurt","Germany",50.0333333,8.5705556,"Madrid","Spain",40.2941017150879,-3.72382998466492,"S. Europe"
"New York","United States",40.77719879,-73.87259674,"Lima","Peru",-12.0219,-77.114304,"S. America"
"New York","United States",40.77719879,-73.87259674,"Santiago","Chile",-33.5617980957031,-70.6884002685547,"S. America"
"Paris","France",48.9693984985352,2.44139003753662,"Brazzaville","Congo (Brazzaville)",-4.25169992446899,15.2530002593994,"Mid. Africa"
"Paris","France",48.9693984985352,2.44139003753662,"Pointe-noire","Congo (Brazzaville)",-4.81603002548218,11.8865995407104,"Mid. Africa"
"Paris","France",48.9693984985352,2.44139003753662,"Luxemburg","Luxembourg",49.6233333,6.2044444,"W. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"Luxemburg","Luxembourg",49.6233333,6.2044444,"W. Europe"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Luxemburg","Luxembourg",49.6233333,6.2044444,"W. Europe"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Frankfurt","Germany",50.0333333,8.5705556,"W. Europe"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Washington","United States",38.8521,-77.037697,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Chicago","United States",41.7859992980957,-87.7524032592773,"N. America"
"Paris","France",48.9693984985352,2.44139003753662,"Duesseldorf","Germany",51.2895011901855,6.76677989959717,"W. Europe"
"Paris","France",48.9693984985352,2.44139003753662,"Newark","United States",40.6925010681152,-74.168701171875,"N. America"
"Paris","France",48.9693984985352,2.44139003753662,"Frankfurt","Germany",50.0333333,8.5705556,"W. Europe"
"Paris","France",48.9693984985352,2.44139003753662,"Washington","United States",38.8521,-77.037697,"N. America"
"Paris","France",48.9693984985352,2.44139003753662,"Munich","Germany",48.353801727295,11.786100387573,"W. Europe"
"Paris","France",48.9693984985352,2.44139003753662,"Chicago","United States",41.7859992980957,-87.7524032592773,"N. America"
